origin_code,destination_code,airline_code,flight_number,cabin_class,price,currency,departure_date,days_until_dep,day_of_week,month,week_of_year,is_holiday,is_weekend,seats_available,recorded_at,is_live
GAU,PAT,G8,HIST-000,Economy,14701,INR,2025-02-21,14,4,2,8,False,False,50,2025-02-07 00:00:00,False
RPR,PAT,S5,HIST-000,Economy,9015,INR,2024-06-22,14,5,6,25,False,True,50,2024-06-08 00:00:00,False
JAI,GOI,SG,HIST-000,Economy,7581,INR,2024-11-26,14,1,11,48,False,False,50,2024-11-12 00:00:00,False
NAG,RPR,9I,HIST-000,Economy,12113,INR,2025-05-15,14,3,5,20,False,False,50,2025-05-01 00:00:00,False
BOM,DEL,2T,HIST-000,Economy,12150,INR,2023-07-08,14,5,7,27,False,True,50,2023-06-24 00:00:00,False
PNQ,BBI,2T,HIST-000,Economy,8970,INR,2023-04-26,14,2,4,17,False,False,50,2023-04-12 00:00:00,False
IDR,BBI,UK,HIST-000,Economy,9210,INR,2023-03-19,14,6,3,11,False,True,50,2023-03-05 00:00:00,False
PAT,VNS,G8,HIST-000,Economy,7965,INR,2025-03-23,14,6,3,12,False,True,50,2025-03-09 00:00:00,False
PNQ,NAG,I5,HIST-000,Economy,7869,INR,2024-05-22,14,2,5,21,False,False,50,2024-05-08 00:00:00,False
LKO,NAG,UK,HIST-000,Economy,9117,INR,2023-02-10,14,4,2,6,False,False,50,2023-01-27 00:00:00,False
PNQ,STV,UK,HIST-000,Economy,13323,INR,2025-11-28,14,4,11,48,False,False,50,2025-11-14 00:00:00,False
COK,GOI,2T,HIST-000,Economy,12580,INR,2023-08-12,14,5,8,32,False,True,50,2023-07-29 00:00:00,False
GAU,BLR,I5,HIST-000,Economy,5801,INR,2024-06-22,14,5,6,25,False,True,50,2024-06-08 00:00:00,False
STV,IDR,AI,HIST-000,Economy,11919,INR,2023-02-02,14,3,2,5,False,False,50,2023-01-19 00:00:00,False
RPR,IDR,QP,HIST-000,Economy,6044,INR,2023-08-05,14,5,8,31,False,True,50,2023-07-22 00:00:00,False
GOI,CCU,9I,HIST-000,Economy,9355,INR,2025-03-20,14,3,3,12,False,False,50,2025-03-06 00:00:00,False
COK,BOM,AI,HIST-000,Economy,10485,INR,2024-10-27,14,6,10,43,False,True,50,2024-10-13 00:00:00,False
PAT,CCU,2T,HIST-000,Economy,9503,INR,2024-05-14,14,1,5,20,False,False,50,2024-04-30 00:00:00,False
NAG,PNQ,9I,HIST-000,Economy,11323,INR,2024-11-24,14,6,11,47,False,True,50,2024-11-10 00:00:00,False
RPR,MAA,S5,HIST-000,Economy,10486,INR,2025-04-23,14,2,4,17,False,False,50,2025-04-09 00:00:00,False
DEL,NAG,2T,HIST-000,Economy,6644,INR,2025-10-17,14,4,10,42,False,False,50,2025-10-03 00:00:00,False
MAA,GAU,I5,HIST-000,Economy,10905,INR,2023-12-27,14,2,12,52,False,False,50,2023-12-13 00:00:00,False
GAU,MAA,S5,HIST-000,Economy,13382,INR,2025-11-24,14,0,11,48,False,False,50,2025-11-10 00:00:00,False
AMD,PAT,9I,HIST-000,Economy,4419,INR,2023-12-08,14,4,12,49,False,False,50,2023-11-24 00:00:00,False
PNQ,BOM,SG,HIST-000,Economy,5381,INR,2024-12-15,14,6,12,50,False,True,50,2024-12-01 00:00:00,False
GOI,NAG,SG,HIST-000,Economy,10599,INR,2023-06-25,14,6,6,25,False,True,50,2023-06-11 00:00:00,False
DEL,HYD,I5,HIST-000,Economy,13532,INR,2024-02-21,14,2,2,8,False,False,50,2024-02-07 00:00:00,False
BLR,AMD,AI,HIST-000,Economy,8261,INR,2023-05-15,14,0,5,20,False,False,50,2023-05-01 00:00:00,False
IDR,CCU,G8,HIST-000,Economy,13515,INR,2024-04-09,14,1,4,15,False,False,50,2024-03-26 00:00:00,False
BLR,RPR,2T,HIST-000,Economy,10972,INR,2024-12-18,14,2,12,51,False,False,50,2024-12-04 00:00:00,False
RPR,IDR,UK,HIST-000,Economy,13110,INR,2024-03-18,14,0,3,12,False,False,50,2024-03-04 00:00:00,False
BOM,HYD,I5,HIST-000,Economy,6227,INR,2024-05-26,14,6,5,21,False,True,50,2024-05-12 00:00:00,False
JAI,CCU,SG,HIST-000,Economy,7128,INR,2023-02-24,14,4,2,8,False,False,50,2023-02-10 00:00:00,False
STV,LKO,2T,HIST-000,Economy,15826,INR,2024-01-26,14,4,1,4,False,False,50,2024-01-12 00:00:00,False
GOI,LKO,SG,HIST-000,Economy,13711,INR,2025-08-20,14,2,8,34,False,False,50,2025-08-06 00:00:00,False
GAU,CCU,G8,HIST-000,Economy,11359,INR,2024-08-08,14,3,8,32,False,False,50,2024-07-25 00:00:00,False
BBI,PNQ,I5,HIST-000,Economy,8381,INR,2023-06-02,14,4,6,22,False,False,50,2023-05-19 00:00:00,False
STV,MAA,9I,HIST-000,Economy,12204,INR,2024-06-03,14,0,6,23,False,False,50,2024-05-20 00:00:00,False
BBI,PNQ,UK,HIST-000,Economy,9669,INR,2023-04-25,14,1,4,17,False,False,50,2023-04-11 00:00:00,False
STV,LKO,G8,HIST-000,Economy,2901,INR,2023-12-26,14,1,12,52,False,False,50,2023-12-12 00:00:00,False
VNS,PNQ,2T,HIST-000,Economy,13852,INR,2025-10-23,14,3,10,43,False,False,50,2025-10-09 00:00:00,False
AMD,PNQ,SG,HIST-000,Economy,5705,INR,2025-01-05,14,6,1,1,False,True,50,2024-12-22 00:00:00,False
CCU,MAA,9I,HIST-000,Economy,12247,INR,2023-07-17,14,0,7,29,False,False,50,2023-07-03 00:00:00,False
DEL,RPR,UK,HIST-000,Economy,10109,INR,2023-12-05,14,1,12,49,False,False,50,2023-11-21 00:00:00,False
JAI,PAT,AI,HIST-000,Economy,4828,INR,2023-08-14,14,0,8,33,False,False,50,2023-07-31 00:00:00,False
HYD,AMD,6E,HIST-000,Economy,8367,INR,2025-10-17,14,4,10,42,False,False,50,2025-10-03 00:00:00,False
BLR,HYD,I5,HIST-000,Economy,9468,INR,2024-09-16,14,0,9,38,False,False,50,2024-09-02 00:00:00,False
DEL,VNS,G8,HIST-000,Economy,6376,INR,2025-09-02,14,1,9,36,False,False,50,2025-08-19 00:00:00,False
GOI,RPR,QP,HIST-000,Economy,11129,INR,2025-11-14,14,4,11,46,False,False,50,2025-10-31 00:00:00,False
MAA,IDR,6E,HIST-000,Economy,11479,INR,2025-03-14,14,4,3,11,False,False,50,2025-02-28 00:00:00,False
PAT,PNQ,9I,HIST-000,Economy,15840,INR,2023-06-13,14,1,6,24,False,False,50,2023-05-30 00:00:00,False
BBI,VNS,6E,HIST-000,Economy,11174,INR,2024-01-22,14,0,1,4,False,False,50,2024-01-08 00:00:00,False
VNS,RPR,G8,HIST-000,Economy,15667,INR,2025-09-17,14,2,9,38,False,False,50,2025-09-03 00:00:00,False
PAT,LKO,SG,HIST-000,Economy,4192,INR,2025-11-27,14,3,11,48,False,False,50,2025-11-13 00:00:00,False
MAA,DEL,S5,HIST-000,Economy,7167,INR,2023-08-20,14,6,8,33,False,True,50,2023-08-06 00:00:00,False
IDR,PNQ,SG,HIST-000,Economy,12003,INR,2023-12-11,14,0,12,50,False,False,50,2023-11-27 00:00:00,False
AMD,VNS,2T,HIST-000,Economy,8662,INR,2025-03-15,14,5,3,11,False,True,50,2025-03-01 00:00:00,False
NAG,RPR,6E,HIST-000,Economy,8131,INR,2024-06-24,14,0,6,26,False,False,50,2024-06-10 00:00:00,False
DEL,MAA,S5,HIST-000,Economy,6495,INR,2024-01-24,14,2,1,4,False,False,50,2024-01-10 00:00:00,False
IDR,LKO,AI,HIST-000,Economy,5981,INR,2025-05-14,14,2,5,20,False,False,50,2025-04-30 00:00:00,False
HYD,PNQ,QP,HIST-000,Economy,10323,INR,2025-06-22,14,6,6,25,False,True,50,2025-06-08 00:00:00,False
IDR,MAA,S5,HIST-000,Economy,4982,INR,2025-12-18,14,3,12,51,False,False,50,2025-12-04 00:00:00,False
BOM,GAU,9I,HIST-000,Economy,5474,INR,2025-11-20,14,3,11,47,False,False,50,2025-11-06 00:00:00,False
HYD,NAG,2T,HIST-000,Economy,2766,INR,2024-11-08,14,4,11,45,False,False,50,2024-10-25 00:00:00,False
PNQ,MAA,G8,HIST-000,Economy,4980,INR,2025-03-27,14,3,3,13,False,False,50,2025-03-13 00:00:00,False
PNQ,DEL,SG,HIST-000,Economy,12975,INR,2024-09-14,14,5,9,37,False,True,50,2024-08-31 00:00:00,False
VNS,COK,6E,HIST-000,Economy,5933,INR,2023-11-09,14,3,11,45,False,False,50,2023-10-26 00:00:00,False
LKO,BBI,AI,HIST-000,Economy,8551,INR,2024-02-09,14,4,2,6,False,False,50,2024-01-26 00:00:00,False
GOI,NAG,S5,HIST-000,Economy,4295,INR,2025-09-03,14,2,9,36,False,False,50,2025-08-20 00:00:00,False
AMD,STV,2T,HIST-000,Economy,9839,INR,2025-06-25,14,2,6,26,False,False,50,2025-06-11 00:00:00,False
LKO,RPR,2T,HIST-000,Economy,11387,INR,2023-02-17,14,4,2,7,False,False,50,2023-02-03 00:00:00,False
GOI,COK,S5,HIST-000,Economy,5813,INR,2025-07-11,14,4,7,28,False,False,50,2025-06-27 00:00:00,False
MAA,LKO,G8,HIST-000,Economy,5980,INR,2024-03-13,14,2,3,11,False,False,50,2024-02-28 00:00:00,False
PAT,COK,2T,HIST-000,Economy,11473,INR,2024-12-08,14,6,12,49,False,True,50,2024-11-24 00:00:00,False
BLR,LKO,9I,HIST-000,Economy,13271,INR,2023-09-18,14,0,9,38,False,False,50,2023-09-04 00:00:00,False
BOM,PAT,6E,HIST-000,Economy,11360,INR,2023-03-17,14,4,3,11,False,False,50,2023-03-03 00:00:00,False
RPR,PNQ,SG,HIST-000,Economy,12005,INR,2025-12-05,14,4,12,49,False,False,50,2025-11-21 00:00:00,False
AMD,BOM,UK,HIST-000,Economy,7193,INR,2023-01-11,14,2,1,2,False,False,50,2022-12-28 00:00:00,False
PAT,BBI,AI,HIST-000,Economy,14045,INR,2025-02-12,14,2,2,7,False,False,50,2025-01-29 00:00:00,False
NAG,BLR,6E,HIST-000,Economy,5069,INR,2024-04-03,14,2,4,14,False,False,50,2024-03-20 00:00:00,False
RPR,BLR,2T,HIST-000,Economy,13569,INR,2025-07-06,14,6,7,27,False,True,50,2025-06-22 00:00:00,False
DEL,CCU,2T,HIST-000,Economy,13900,INR,2025-06-20,14,4,6,25,False,False,50,2025-06-06 00:00:00,False
HYD,VNS,AI,HIST-000,Economy,7799,INR,2024-01-27,14,5,1,4,False,True,50,2024-01-13 00:00:00,False
PNQ,DEL,SG,HIST-000,Economy,8484,INR,2025-04-18,14,4,4,16,False,False,50,2025-04-04 00:00:00,False
STV,CCU,2T,HIST-000,Economy,11601,INR,2024-05-07,14,1,5,19,False,False,50,2024-04-23 00:00:00,False
BLR,DEL,QP,HIST-000,Economy,13997,INR,2025-08-06,14,2,8,32,False,False,50,2025-07-23 00:00:00,False
BOM,BLR,QP,HIST-000,Economy,11918,INR,2024-11-06,14,2,11,45,False,False,50,2024-10-23 00:00:00,False
BBI,GAU,UK,HIST-000,Economy,6225,INR,2023-01-28,14,5,1,4,False,True,50,2023-01-14 00:00:00,False
GAU,AMD,9I,HIST-000,Economy,11268,INR,2024-05-24,14,4,5,21,False,False,50,2024-05-10 00:00:00,False
GOI,COK,I5,HIST-000,Economy,7900,INR,2024-12-06,14,4,12,49,False,False,50,2024-11-22 00:00:00,False
BBI,BLR,I5,HIST-000,Economy,8526,INR,2023-03-07,14,1,3,10,False,False,50,2023-02-21 00:00:00,False
PAT,RPR,G8,HIST-000,Economy,13571,INR,2023-12-16,14,5,12,50,False,True,50,2023-12-02 00:00:00,False
BBI,MAA,S5,HIST-000,Economy,13626,INR,2025-06-25,14,2,6,26,False,False,50,2025-06-11 00:00:00,False
BLR,DEL,QP,HIST-000,Economy,6081,INR,2024-09-05,14,3,9,36,False,False,50,2024-08-22 00:00:00,False
BLR,JAI,9I,HIST-000,Economy,8175,INR,2023-09-09,14,5,9,36,False,True,50,2023-08-26 00:00:00,False
BOM,RPR,SG,HIST-000,Economy,8976,INR,2023-12-16,14,5,12,50,False,True,50,2023-12-02 00:00:00,False
JAI,HYD,2T,HIST-000,Economy,5376,INR,2024-07-02,14,1,7,27,False,False,50,2024-06-18 00:00:00,False
GAU,NAG,I5,HIST-000,Economy,9539,INR,2023-02-15,14,2,2,7,False,False,50,2023-02-01 00:00:00,False
JAI,PNQ,I5,HIST-000,Economy,12114,INR,2025-12-25,14,3,12,52,False,False,50,2025-12-11 00:00:00,False
GAU,STV,UK,HIST-000,Economy,5386,INR,2023-06-21,14,2,6,25,False,False,50,2023-06-07 00:00:00,False
COK,BOM,9I,HIST-000,Economy,13559,INR,2023-07-21,14,4,7,29,False,False,50,2023-07-07 00:00:00,False
RPR,GOI,I5,HIST-000,Economy,4749,INR,2025-11-20,14,3,11,47,False,False,50,2025-11-06 00:00:00,False
COK,LKO,S5,HIST-000,Economy,10704,INR,2024-10-23,14,2,10,43,False,False,50,2024-10-09 00:00:00,False
PAT,LKO,SG,HIST-000,Economy,12754,INR,2024-11-10,14,6,11,45,False,True,50,2024-10-27 00:00:00,False
LKO,PNQ,6E,HIST-000,Economy,8965,INR,2023-04-11,14,1,4,15,False,False,50,2023-03-28 00:00:00,False
PAT,BBI,SG,HIST-000,Economy,13838,INR,2023-03-06,14,0,3,10,False,False,50,2023-02-20 00:00:00,False
CCU,BBI,S5,HIST-000,Economy,2608,INR,2024-10-03,14,3,10,40,False,False,50,2024-09-19 00:00:00,False
AMD,COK,SG,HIST-000,Economy,6902,INR,2024-04-01,14,0,4,14,False,False,50,2024-03-18 00:00:00,False
COK,MAA,G8,HIST-000,Economy,10189,INR,2024-12-15,14,6,12,50,False,True,50,2024-12-01 00:00:00,False
LKO,PAT,I5,HIST-000,Economy,4266,INR,2024-12-07,14,5,12,49,False,True,50,2024-11-23 00:00:00,False
STV,BLR,I5,HIST-000,Economy,8167,INR,2025-09-21,14,6,9,38,False,True,50,2025-09-07 00:00:00,False
BLR,IDR,G8,HIST-000,Economy,13057,INR,2024-02-15,14,3,2,7,False,False,50,2024-02-01 00:00:00,False
BBI,PAT,I5,HIST-000,Economy,9535,INR,2025-09-13,14,5,9,37,False,True,50,2025-08-30 00:00:00,False
GAU,DEL,G8,HIST-000,Economy,13786,INR,2023-02-21,14,1,2,8,False,False,50,2023-02-07 00:00:00,False
DEL,VNS,2T,HIST-000,Economy,3308,INR,2023-12-05,14,1,12,49,False,False,50,2023-11-21 00:00:00,False
JAI,AMD,6E,HIST-000,Economy,2601,INR,2024-09-04,14,2,9,36,False,False,50,2024-08-21 00:00:00,False
JAI,CCU,6E,HIST-000,Economy,11686,INR,2023-10-05,14,3,10,40,False,False,50,2023-09-21 00:00:00,False
MAA,DEL,G8,HIST-000,Economy,9462,INR,2024-08-16,14,4,8,33,False,False,50,2024-08-02 00:00:00,False
HYD,AMD,I5,HIST-000,Economy,7516,INR,2025-08-26,14,1,8,35,False,False,50,2025-08-12 00:00:00,False
BOM,GOI,S5,HIST-000,Economy,10624,INR,2024-07-07,14,6,7,27,False,True,50,2024-06-23 00:00:00,False
DEL,AMD,G8,HIST-000,Economy,11488,INR,2023-10-09,14,0,10,41,False,False,50,2023-09-25 00:00:00,False
BOM,DEL,UK,HIST-000,Economy,6600,INR,2024-05-02,14,3,5,18,False,False,50,2024-04-18 00:00:00,False
BOM,GOI,SG,HIST-000,Economy,15615,INR,2023-02-13,14,0,2,7,False,False,50,2023-01-30 00:00:00,False
IDR,LKO,6E,HIST-000,Economy,6086,INR,2024-08-08,14,3,8,32,False,False,50,2024-07-25 00:00:00,False
LKO,MAA,S5,HIST-000,Economy,9824,INR,2024-03-08,14,4,3,10,False,False,50,2024-02-23 00:00:00,False
BLR,AMD,S5,HIST-000,Economy,9713,INR,2023-01-22,14,6,1,3,False,True,50,2023-01-08 00:00:00,False
HYD,MAA,6E,HIST-000,Economy,7430,INR,2023-05-02,14,1,5,18,False,False,50,2023-04-18 00:00:00,False
CCU,RPR,S5,HIST-000,Economy,7128,INR,2025-06-26,14,3,6,26,False,False,50,2025-06-12 00:00:00,False
BLR,COK,G8,HIST-000,Economy,7135,INR,2023-11-25,14,5,11,47,False,True,50,2023-11-11 00:00:00,False
CCU,GOI,UK,HIST-000,Economy,10449,INR,2023-09-10,14,6,9,36,False,True,50,2023-08-27 00:00:00,False
HYD,RPR,G8,HIST-000,Economy,2787,INR,2023-05-25,14,3,5,21,False,False,50,2023-05-11 00:00:00,False
NAG,BBI,I5,HIST-000,Economy,6309,INR,2024-09-11,14,2,9,37,False,False,50,2024-08-28 00:00:00,False
COK,PNQ,AI,HIST-000,Economy,5004,INR,2024-05-14,14,1,5,20,False,False,50,2024-04-30 00:00:00,False
NAG,IDR,G8,HIST-000,Economy,11784,INR,2024-04-20,14,5,4,16,False,True,50,2024-04-06 00:00:00,False
PNQ,IDR,AI,HIST-000,Economy,12931,INR,2023-11-24,14,4,11,47,False,False,50,2023-11-10 00:00:00,False
NAG,JAI,9I,HIST-000,Economy,9513,INR,2023-12-18,14,0,12,51,False,False,50,2023-12-04 00:00:00,False
LKO,AMD,6E,HIST-000,Economy,6918,INR,2025-08-13,14,2,8,33,False,False,50,2025-07-30 00:00:00,False
STV,HYD,AI,HIST-000,Economy,9777,INR,2025-07-10,14,3,7,28,False,False,50,2025-06-26 00:00:00,False
GOI,STV,AI,HIST-000,Economy,12673,INR,2025-03-09,14,6,3,10,False,True,50,2025-02-23 00:00:00,False
RPR,GAU,S5,HIST-000,Economy,9483,INR,2025-10-09,14,3,10,41,False,False,50,2025-09-25 00:00:00,False
RPR,NAG,2T,HIST-000,Economy,9116,INR,2025-08-02,14,5,8,31,False,True,50,2025-07-19 00:00:00,False
DEL,STV,QP,HIST-000,Economy,9421,INR,2024-12-10,14,1,12,50,False,False,50,2024-11-26 00:00:00,False
COK,JAI,2T,HIST-000,Economy,5370,INR,2025-09-09,14,1,9,37,False,False,50,2025-08-26 00:00:00,False
MAA,CCU,I5,HIST-000,Economy,15462,INR,2024-03-15,14,4,3,11,False,False,50,2024-03-01 00:00:00,False
PAT,HYD,G8,HIST-000,Economy,5485,INR,2025-12-03,14,2,12,49,False,False,50,2025-11-19 00:00:00,False
BLR,VNS,UK,HIST-000,Economy,9732,INR,2024-12-08,14,6,12,49,False,True,50,2024-11-24 00:00:00,False
BOM,NAG,AI,HIST-000,Economy,9228,INR,2025-05-21,14,2,5,21,False,False,50,2025-05-07 00:00:00,False
BBI,NAG,G8,HIST-000,Economy,2766,INR,2023-01-25,14,2,1,4,False,False,50,2023-01-11 00:00:00,False
CCU,IDR,G8,HIST-000,Economy,5244,INR,2023-12-09,14,5,12,49,False,True,50,2023-11-25 00:00:00,False
BBI,RPR,2T,HIST-000,Economy,2888,INR,2023-02-15,14,2,2,7,False,False,50,2023-02-01 00:00:00,False
NAG,CCU,SG,HIST-000,Economy,9997,INR,2024-05-28,14,1,5,22,False,False,50,2024-05-14 00:00:00,False
BLR,DEL,SG,HIST-000,Economy,14028,INR,2025-08-26,14,1,8,35,False,False,50,2025-08-12 00:00:00,False
STV,MAA,I5,HIST-000,Economy,6915,INR,2025-11-03,14,0,11,45,False,False,50,2025-10-20 00:00:00,False
IDR,VNS,G8,HIST-000,Economy,8853,INR,2024-11-17,14,6,11,46,False,True,50,2024-11-03 00:00:00,False
IDR,GAU,QP,HIST-000,Economy,13932,INR,2025-03-05,14,2,3,10,False,False,50,2025-02-19 00:00:00,False
LKO,COK,S5,HIST-000,Economy,9568,INR,2023-08-01,14,1,8,31,False,False,50,2023-07-18 00:00:00,False
CCU,BOM,UK,HIST-000,Economy,11242,INR,2025-01-25,14,5,1,4,False,True,50,2025-01-11 00:00:00,False
PAT,JAI,9I,HIST-000,Economy,10407,INR,2025-08-09,14,5,8,32,False,True,50,2025-07-26 00:00:00,False
MAA,LKO,UK,HIST-000,Economy,4138,INR,2025-04-20,14,6,4,16,False,True,50,2025-04-06 00:00:00,False
GAU,VNS,UK,HIST-000,Economy,10026,INR,2024-08-22,14,3,8,34,False,False,50,2024-08-08 00:00:00,False
PAT,IDR,UK,HIST-000,Economy,8247,INR,2024-12-05,14,3,12,49,False,False,50,2024-11-21 00:00:00,False
LKO,JAI,9I,HIST-000,Economy,6383,INR,2023-06-16,14,4,6,24,False,False,50,2023-06-02 00:00:00,False
STV,HYD,SG,HIST-000,Economy,10093,INR,2024-04-07,14,6,4,14,False,True,50,2024-03-24 00:00:00,False
STV,IDR,9I,HIST-000,Economy,7114,INR,2024-07-11,14,3,7,28,False,False,50,2024-06-27 00:00:00,False
BBI,DEL,G8,HIST-000,Economy,6796,INR,2024-01-04,14,3,1,1,False,False,50,2023-12-21 00:00:00,False
HYD,MAA,9I,HIST-000,Economy,9356,INR,2025-07-20,14,6,7,29,False,True,50,2025-07-06 00:00:00,False
DEL,BOM,SG,HIST-000,Economy,7381,INR,2024-12-27,14,4,12,52,False,False,50,2024-12-13 00:00:00,False
AMD,STV,S5,HIST-000,Economy,6491,INR,2024-11-22,14,4,11,47,False,False,50,2024-11-08 00:00:00,False
GOI,IDR,AI,HIST-000,Economy,5801,INR,2024-07-15,14,0,7,29,False,False,50,2024-07-01 00:00:00,False
BBI,LKO,2T,HIST-000,Economy,11138,INR,2025-04-28,14,0,4,18,False,False,50,2025-04-14 00:00:00,False
RPR,HYD,AI,HIST-000,Economy,4779,INR,2025-04-21,14,0,4,17,False,False,50,2025-04-07 00:00:00,False
GOI,BOM,2T,HIST-000,Economy,10345,INR,2023-11-16,14,3,11,46,False,False,50,2023-11-02 00:00:00,False
DEL,PAT,9I,HIST-000,Economy,3972,INR,2024-12-14,14,5,12,50,False,True,50,2024-11-30 00:00:00,False
DEL,NAG,G8,HIST-000,Economy,8343,INR,2025-04-04,14,4,4,14,False,False,50,2025-03-21 00:00:00,False
PAT,NAG,9I,HIST-000,Economy,10545,INR,2025-03-15,14,5,3,11,False,True,50,2025-03-01 00:00:00,False
JAI,BLR,I5,HIST-000,Economy,4370,INR,2024-12-05,14,3,12,49,False,False,50,2024-11-21 00:00:00,False
GOI,BLR,6E,HIST-000,Economy,13336,INR,2025-08-25,14,0,8,35,False,False,50,2025-08-11 00:00:00,False
JAI,NAG,2T,HIST-000,Economy,11421,INR,2025-05-09,14,4,5,19,False,False,50,2025-04-25 00:00:00,False
COK,VNS,I5,HIST-000,Economy,6765,INR,2023-08-24,14,3,8,34,False,False,50,2023-08-10 00:00:00,False
LKO,BOM,G8,HIST-000,Economy,8776,INR,2023-10-24,14,1,10,43,False,False,50,2023-10-10 00:00:00,False
JAI,LKO,SG,HIST-000,Economy,9235,INR,2024-02-11,14,6,2,6,False,True,50,2024-01-28 00:00:00,False
BBI,AMD,S5,HIST-000,Economy,9035,INR,2023-11-26,14,6,11,47,False,True,50,2023-11-12 00:00:00,False
RPR,LKO,SG,HIST-000,Economy,3664,INR,2024-01-25,14,3,1,4,False,False,50,2024-01-11 00:00:00,False
BOM,PAT,2T,HIST-000,Economy,10289,INR,2024-11-06,14,2,11,45,False,False,50,2024-10-23 00:00:00,False
AMD,DEL,6E,HIST-000,Economy,7336,INR,2024-07-24,14,2,7,30,False,False,50,2024-07-10 00:00:00,False
BLR,BOM,6E,HIST-000,Economy,6729,INR,2023-01-23,14,0,1,4,False,False,50,2023-01-09 00:00:00,False
GAU,IDR,6E,HIST-000,Economy,15151,INR,2023-03-13,14,0,3,11,False,False,50,2023-02-27 00:00:00,False
DEL,HYD,2T,HIST-000,Economy,7352,INR,2025-08-06,14,2,8,32,False,False,50,2025-07-23 00:00:00,False
DEL,VNS,SG,HIST-000,Economy,7540,INR,2023-11-16,14,3,11,46,False,False,50,2023-11-02 00:00:00,False
STV,DEL,AI,HIST-000,Economy,11399,INR,2023-04-28,14,4,4,17,False,False,50,2023-04-14 00:00:00,False
PAT,STV,S5,HIST-000,Economy,10038,INR,2023-12-06,14,2,12,49,False,False,50,2023-11-22 00:00:00,False
PNQ,DEL,AI,HIST-000,Economy,13178,INR,2023-08-09,14,2,8,32,False,False,50,2023-07-26 00:00:00,False
PNQ,RPR,G8,HIST-000,Economy,4185,INR,2023-09-09,14,5,9,36,False,True,50,2023-08-26 00:00:00,False
HYD,BBI,SG,HIST-000,Economy,7098,INR,2024-11-07,14,3,11,45,False,False,50,2024-10-24 00:00:00,False
BLR,COK,SG,HIST-000,Economy,4388,INR,2025-07-06,14,6,7,27,False,True,50,2025-06-22 00:00:00,False
DEL,CCU,S5,HIST-000,Economy,15618,INR,2024-11-28,14,3,11,48,False,False,50,2024-11-14 00:00:00,False
MAA,GOI,2T,HIST-000,Economy,13268,INR,2024-03-16,14,5,3,11,False,True,50,2024-03-02 00:00:00,False
LKO,VNS,S5,HIST-000,Economy,9508,INR,2023-01-25,14,2,1,4,False,False,50,2023-01-11 00:00:00,False
BOM,LKO,S5,HIST-000,Economy,7156,INR,2024-11-11,14,0,11,46,False,False,50,2024-10-28 00:00:00,False
JAI,GAU,G8,HIST-000,Economy,12744,INR,2023-11-02,14,3,11,44,False,False,50,2023-10-19 00:00:00,False
COK,IDR,SG,HIST-000,Economy,6334,INR,2025-07-05,14,5,7,27,False,True,50,2025-06-21 00:00:00,False
LKO,STV,G8,HIST-000,Economy,11697,INR,2025-07-02,14,2,7,27,False,False,50,2025-06-18 00:00:00,False
PNQ,VNS,SG,HIST-000,Economy,7094,INR,2023-06-10,14,5,6,23,False,True,50,2023-05-27 00:00:00,False
BLR,BOM,2T,HIST-000,Economy,11110,INR,2024-06-21,14,4,6,25,False,False,50,2024-06-07 00:00:00,False
BOM,IDR,S5,HIST-000,Economy,12566,INR,2023-03-13,14,0,3,11,False,False,50,2023-02-27 00:00:00,False
IDR,BOM,QP,HIST-000,Economy,10120,INR,2024-07-24,14,2,7,30,False,False,50,2024-07-10 00:00:00,False
STV,VNS,I5,HIST-000,Economy,10213,INR,2024-04-17,14,2,4,16,False,False,50,2024-04-03 00:00:00,False
BOM,RPR,9I,HIST-000,Economy,16046,INR,2025-02-21,14,4,2,8,False,False,50,2025-02-07 00:00:00,False
HYD,MAA,I5,HIST-000,Economy,10066,INR,2025-02-01,14,5,2,5,False,True,50,2025-01-18 00:00:00,False
MAA,GAU,AI,HIST-000,Economy,7922,INR,2023-08-16,14,2,8,33,False,False,50,2023-08-02 00:00:00,False
RPR,AMD,9I,HIST-000,Economy,6004,INR,2024-12-08,14,6,12,49,False,True,50,2024-11-24 00:00:00,False
STV,GAU,2T,HIST-000,Economy,9327,INR,2024-02-12,14,0,2,7,False,False,50,2024-01-29 00:00:00,False
STV,COK,9I,HIST-000,Economy,14125,INR,2023-10-12,14,3,10,41,False,False,50,2023-09-28 00:00:00,False
LKO,MAA,QP,HIST-000,Economy,8192,INR,2024-07-09,14,1,7,28,False,False,50,2024-06-25 00:00:00,False
LKO,BLR,9I,HIST-000,Economy,9636,INR,2023-12-12,14,1,12,50,False,False,50,2023-11-28 00:00:00,False
BOM,MAA,I5,HIST-000,Economy,15062,INR,2023-03-13,14,0,3,11,False,False,50,2023-02-27 00:00:00,False
HYD,GAU,I5,HIST-000,Economy,8360,INR,2025-09-06,14,5,9,36,False,True,50,2025-08-23 00:00:00,False
AMD,COK,I5,HIST-000,Economy,12814,INR,2023-04-24,14,0,4,17,False,False,50,2023-04-10 00:00:00,False
MAA,DEL,QP,HIST-000,Economy,5099,INR,2024-04-27,14,5,4,17,False,True,50,2024-04-13 00:00:00,False
GOI,JAI,I5,HIST-000,Economy,7018,INR,2023-10-27,14,4,10,43,False,False,50,2023-10-13 00:00:00,False
IDR,COK,9I,HIST-000,Economy,6384,INR,2023-09-04,14,0,9,36,False,False,50,2023-08-21 00:00:00,False
